"Category","Case","Title","Story Points","Priority","Assigned To","Tags","Fix Versions","Affect Versions","Area","Milestone","Date Opened","Project","Opened By","Salesforce Case","Due Date","HotFix","Resolved By","Original Estimate","Current Estimate","Date Resolved","Date Closed","Subcases","Status"
"Feature","38820","KBB Fair Market Value (Luther request)","13","Medium","V-MAX-PRODUCT","","First Look - MAX Digital","31.1","Profit MAX","","03/22/17 08:49 PM","002:FLM","Joseph Laochaloenvanich","","","0","","40","40","","","39005,","Active (Needs Requirements)"
"Project","38687"," 31.0 FEATURES / INNOVATION","0","Medium","Joseph Laochaloenvanich","","First Look - MAX Digital","31.0","Misc","","03/02/17 06:11 PM","002:FLM","Joseph Laochaloenvanich","","","0","","0","0","","","38519,38818,38819,38821,38822,38823,","Planning"
"Bug","32105","Better handling of Autoload Statuses in a failed batch for Invalid Credentials","","Medium","Bill Rogalla","autoload","First Look - MAX Digital","Internal Backlog","MAX Autoload","","01/12/15 10:16 PM","002:FLM","Christopher Norton","","","0","","0","0","","","","Active (Needs Estimate)"
"Task","38993","Nissan Autoload: Invalid Account is returning as a ""unknown error""  when we should be locking credentials","0","Medium","V-MAX-PRODUCT","autoload","First Look - MAX Digital","Internal Backlog","MAX Autoload","","04/13/17 09:09 PM","002:FLM","Christopher Norton","","","0","","0","0","","","","Active (Needs Priority)"
"Internal Task","39001","Inactive inventory still in pending status, should delete them from the als table","0","Medium","V-MAX-PRODUCT","autoload","First Look - MAX Digital","Internal Backlog","MAX Autoload","","04/18/17 04:57 PM","002:FLM","Christopher Norton","","","0","","0","0","","","","Active (Needs Priority)"
"Internal Task","38476","Continue configuration file refactoring in .NET apps","13","Medium","V-MAX-Engineers","","First Look - MAX Digital","31.1","Misc","","01/24/17 04:02 PM","002:FLM","James Daniel","","","0","","0","0","","","38927,","Active (Ready For Work)"
"Bug","31824","Max: Need columns for -89 and -88 codes in the Batch Autoload Status report ","","Low","V-MAX-PRODUCT","autoload","First Look - MAX Digital","Undecided","MAX Autoload","","12/03/14 09:33 PM","002:FLM","Christopher Norton","","","0","","0","0","","","","Active (Needs Priority)"
"Bug","37991","Toyota SET data scraped and stored in S3 but not being Autoload on an error condition","0","Medium","V-MAX-PRODUCT","autoload","First Look - MAX Digital","Undecided","MAX Autoload","","10/28/16 09:33 PM","002:FLM","Christopher Norton","","","0","","0","0","","","","Active (Needs Priority)"
"Bug","38226","Fix CPO Benefit Ranks","0","Medium","V-MAX-Engineers","","First Look - MAX Digital","Internal Backlog","Misc","","12/10/16 06:43 PM","002:FLM","Daniel Hillis","","","0","","0","0","","","","Active (Ready for Work)"
"Bug","38589","Internal Issue- Orange County BMW - DSR is Deactivated but Store Is Still Showing in DSR","3","Medium","V-MAX-Engineers","","First Look - MAX Digital","Internal Backlog","Digital Showroom","","02/16/17 04:00 PM","002:FLM","Michael Morales","","","0","","0","0","","","","Active (Ready for Work)"
"Bug","38978","SF:220542, BMW Auto Load Issue - Not Loading Packages and Colors","0","Medium","Bill Rogalla","","First Look - MAX Digital","Undecided","MAX Autoload","","04/11/17 09:08 PM","002:FLM","Michael Morales","220542","","0","","0","0","","","","Active (Needs Estimate)"
"Bug","38699","Group DSR logins do not get credit in [DSRSalesPeopleLoginLog]  because we don't have group ownerhande stored in database.","8","Medium","V-MAX-Engineers","","First Look - MAX Digital","31.0","Digital Showroom","","03/03/17 04:01 PM","002:FLM","Christopher Norton","","","0","","0","0","","","","Active (Ready for Work)"
"Bug","38931","SF:219332, DSR Issue - Trim Not Showing","8","Medium","Troy Hemstreet","","First Look - MAX Digital","31.0","Digital Showroom","","04/05/17 09:52 PM","002:FLM","Michael Morales","219332","","0","","0","0","","","","Active (Work in Progress)"
"Bug","37117","Reynolds and Reynolds WriteBack Charge Per Transaction","0","Medium","Akshai Rathore","","First Look - MAX Digital","Undecided","Misc","","07/07/16 05:57 PM","002:FLM","Bill Rogalla","","","0","","0","0","","","","Active (Needs Research)"
"QA Task","38471","Create Test Cases in Test Rail for FL Mobile: Current Inventory","8","Medium","Christopher Norton","","First Look - MAX Digital","31.1","FL Mobile","","01/23/17 08:24 PM","002:FLM","Christopher Norton","","","0","","0","0","","","","Active (Ready for Work)"
"QA Task","38472","Create Test Cases in Test Rail for FL Mobile: Scan VIN Barcode","5","Medium","Christopher Norton","","First Look - MAX Digital","31.1","FL Mobile","","01/23/17 08:38 PM","002:FLM","Christopher Norton","","","0","","0","0","","","","Active (Ready for Work)"
"QA Task","38469","Create Test Cases in Test Rail for FL Mobile:  Settings page","5","Medium","Christopher Norton","","First Look - MAX Digital","31.1","FL Mobile","","01/23/17 08:17 PM","002:FLM","Christopher Norton","","","0","","0","0","","","","Active (Ready for Work)"
"Feature","38754","SF:215032, Wilde Honda - DSR Should Show Trim from MAX","0","Medium","Bill Rogalla","","First Look - MAX Digital","Undecided","Digital Showroom","","03/13/17 08:45 PM","002:FLM","Michael Morales","215032","","0","","0","0","","","","Active (Needs Estimate)"
"Feature","38996","SF:221178, Max Group DSR Issues - Sterling AG ","0","Medium","V-MAX-PRODUCT","","First Look - MAX Digital","Undecided","Digital Showroom","","04/14/17 08:30 PM","002:FLM","Michael Morales","221178","","0","","0","0","","","","Active (Needs Priority)"
"Internal Defect","38661"," Options Package Rules Manager: Save Button 'Active' Indication","5","Medium","V-MAX-Engineers","dsr","First Look - MAX Digital","Internal Backlog","Misc","","02/27/17 08:14 PM","002:FLM","Tim Muir","","","0","","0","0","","","","Active (Ready for Work)"
"Internal Task","37549","Queue growth issue","13","Medium","Daniel Hillis","","First Look - MAX Digital","31.1","Digital Showroom","","08/23/16 04:16 PM","002:FLM","Daniel Hillis","","","1","","32","32","","","37154,37723,37724,","Active (Work in Progress)"
"Task","38559","Research usages of EDGE Scorecard","13","Medium","James Daniel","","First Look - MAX Digital","31.1","Misc","","02/10/17 05:41 PM","002:FLM","J. Travis Huber","","","0","","24","24","","","","Active (Work in Progress)"
"Bug","38586","SF:209510, BMW Option Listings Suppress","8","Medium","V-MAX-Engineers","","First Look - MAX Digital","31.0","MAX Autoload","","02/15/17 10:11 PM","002:FLM","Michael Morales","209510","","0","","0","0","","","","Active (Needs Research)"
"Project","38691","DSR - Release (MAX - 31.0)","0","Medium","Joseph Laochaloenvanich","","First Look - MAX Digital","31.0","Misc","","03/02/17 06:19 PM","002:FLM","Joseph Laochaloenvanich","","","0","","0","0","","","38704,38979,","Planning"
"Bug","38662","Mobile Showroom Redesign SRP/VDP not displaying via Group DSR Selection","5","Medium","V-MAX-Engineers","","First Look - MAX Digital","Customer Cases Backlog","Mobile Showroom","","02/27/17 08:45 PM","002:FLM","Bill Rogalla","","","0","","0","0","","","","Active (Ready for Work)"
"Project","38507","30.2 INTERNAL/CLEANUP","0","Planning","V-MAX-PRODUCT","","First Look - MAX Digital","30.2","Misc","","02/01/17 08:06 PM","002:FLM","Joseph Laochaloenvanich","","","0","","0","0","","","38427,38441,38462,38668,38729,38758,38761,38780,38811,38814,38841,38844,38845,38864,38903,","Planning"
"Task","37873","Fix MAX Showroom Services Deployment","8","Low","Troy Hemstreet","","First Look - MAX Digital","31.0","Digital Showroom","","10/11/16 03:38 PM","002:FLM","Troy Hemstreet","","","1","","0","0","","","","Active (Work in Progress)"
"Bug","38967","SF:217779, Cars.com CTR Not Showing in MAX","0","Medium","V-MAX-Triage","","First Look - MAX Digital","Undecided","MAX Reports","","04/10/17 06:24 PM","002:FLM","Michael Morales","217779","","0","","0","0","","","","Active (Needs Research)"
"Bug","38968","SF:219837, DSR Issue - Unable to Send Link to Mobile ","0","Medium","V-MAX-PRODUCT","","First Look - MAX Digital","Undecided","Digital Showroom","","04/10/17 06:59 PM","002:FLM","Michael Morales","219837","","0","","0","0","","","","Active (Needs Priority)"
"Bug","38966","SF:218502, BMW MSRP Value Missing From Autoload","0","Medium","Bill Rogalla","","First Look - MAX Digital","Undecided","MAX Autoload","","04/10/17 03:47 PM","002:FLM","Michael Morales","218502","","1","","0","0","","","","Active (Needs Estimate)"
"Bug","37079","ProfitMAX Logo for NEW Vehicles","1","Low","V-MAX-PRODUCT","","First Look - MAX Digital","Customer Cases Backlog","Profit MAX","","07/05/16 03:41 PM","002:FLM","Bill Rogalla","","","0","","0","0","","","","Active (Needs Priority)"
"Bug","38955","SF:219832, Carfax Issue - Unable to Pull Carfax in FirstLook On Specific Vehicle, But Can on Carfax Online","0","Medium","V-MAX-PRODUCT","","First Look - MAX Digital","Undecided","FL Appraisal","","04/07/17 08:03 PM","002:FLM","Michael Morales","219832","","0","","0","0","","","","Active (Needs Priority)"
"Bug","38958","SF:217474, Profit Max Issue - Missing Market Listings - Showing Double Cabs on an Access Cab Truck","0","Medium","V-MAX-PRODUCT","","First Look - MAX Digital","Undecided","Digital Showroom","","04/07/17 09:03 PM","002:FLM","Michael Morales","217474","","0","","0","0","","","","Active (Needs Research)"
"Bug","38934","SF:219412, vb7094b Profit Max Vehicle Being Duplicated","0","Medium","V-MAX-PRODUCT","","First Look - MAX Digital","Undecided","Profit MAX","","04/06/17 02:37 PM","002:FLM","Michael Morales","219412","","0","","0","0","","","","Active (Needs Priority)"
"Bug","38939","SF:219247, Inaccurate Market Listing","0","Medium","V-MAX-PRODUCT","","First Look - MAX Digital","Undecided","Profit MAX","","04/06/17 04:01 PM","002:FLM","Michael Morales","219247","","0","","0","0","","","","Active (Needs Priority)"
"Internal Defect","38936","AdStatus preprocessor: trim Vin, any other string","0","Medium","V-MAX-DATA-Engineers","","First Look - MAX Digital","Undecided","Max Analytics","","04/06/17 03:07 PM","002:FLM","Dave Speer","","","0","","0","0","","","","Active (Ready for Work)"
"Bug","38932","SF:219323, Profit MAX Equipment Filters not showing Bench Seats","0","Medium","V-MAX-PRODUCT","","First Look - MAX Digital","Undecided","Profit MAX","","04/06/17 02:15 PM","002:FLM","Michael Morales","219323","","0","","0","0","","","","Active (Needs Priority)"
"Bug","38921","SF:218901, Error Message - 'Object reference not set to an instance of an object' in Pricing Campaigns","0","Medium","Bill Rogalla","","First Look - MAX Digital","Undecided","New Car","","04/04/17 06:41 PM","002:FLM","Michael Morales","218901","","0","","0","0","","","","Active (Needs Estimate)"
"Bug","38926","In-Transit inventory may not trigger autoload","0","Medium","V-MAX-PRODUCT","","First Look - MAX Digital","Undecided","MAX Ad Descriptions","","04/05/17 05:03 PM","002:FLM","J. Travis Huber","","","0","","0","0","","","","Active (Needs Priority)"
"Bug","33093","The type specified in the TypeName property of ObjectDataSource 'InventoryDSList' could not be found.","","Medium","V-MAX-PRODUCT","","First Look - MAX Digital","Undecided","MAX Mobile","","04/23/15 01:40 PM","002:FLM","Christopher Norton","","","0","","0","0","","","","Active (Needs Priority)"
"Bug","38918","SF:218654, Selecting Beats Audio Package Causes Option Conflict Error Message for NADA Values ","0","Medium","Akshai Rathore","","First Look - MAX Digital","Undecided","FL Inventory","","04/04/17 04:36 PM","002:FLM","Michael Morales","218654","","0","","0","0","","","","Active (Needs Research)"
"Feature","38049","SF:191497, Feature Request - Have Recall Units Display Recall Reset Date as Receive Date in TTM","13","High","V-MAX-Engineers","","First Look - MAX Digital","Customer Cases Backlog","MAX Reports","","11/09/16 10:49 PM","002:FLM","Dan Webster","191497","","0","","0","0","","","","Active (Needs Research)"
"Bug","38914","Max: ""GoogleAnalyticsGenerateTask0"" User does not have sufficient permissions for this profile Error","0","Medium","V-MAX-PRODUCT","Loggly","First Look - MAX Digital","Internal Backlog","Misc","","04/03/17 07:46 PM","002:FLM","Christopher Norton","","","0","","0","0","","","","Active (Needs Priority)"
"Bug","38913","Max: ""Worker - Load All Inventory Data Thread starter0"" Error NullReferenceException","0","Medium","V-MAX-PRODUCT","Loggly","First Look - MAX Digital","Internal Backlog","Misc","","04/03/17 07:40 PM","002:FLM","Christopher Norton","","","0","","0","0","","","","Active (Needs Priority)"
"Bug","38906","SF:218457, DSR Unable To Filter By Different Models - New Cars","0","Medium","Bill Rogalla","","First Look - MAX Digital","Undecided","Digital Showroom","","04/03/17 01:21 PM","002:FLM","Michael Morales","218457","","0","","0","0","","","","Active (Needs Estimate)"
"Project","38468","FL MOBILE AUTOMATION PROJECT (30.2)","0","Medium","V-MAX-Engineers","","First Look - MAX Digital","30.2","FL Mobile","","01/23/17 08:14 PM","002:FLM","Christopher Norton","","","0","","0","0","","","38639,","Planning"
"Project","38663","FEATURE: MAX + APPRAISAL LITE - 30.2","0","Medium","V-MAX-PRODUCT","","First Look - MAX Digital","30.2","MAX Merchandising","","02/27/17 08:48 PM","002:FLM","Joseph Laochaloenvanich","","","0","","0","0","","","38528,38532,38533,38582,38583,38584,38605,38623,38756,38757,38759,38764,38767,38770,38788,38789,38827,38835,","Planning"
"Internal Task","38270","ENG Papertrail alerts","8","Medium","Mike Metterle","","First Look - MAX Digital","31.0","Misc","","12/16/16 05:08 PM","002:FLM","J. Travis Huber","","","1","","16","16","","","","Active (Work in Progress)"
"Project","38665","DSR - Release (MAX - 30.2)","0","Medium","V-MAX-PRODUCT","","First Look - MAX Digital","30.2","Misc","","02/27/17 09:57 PM","002:FLM","Joseph Laochaloenvanich","","","0","","0","0","","","38274,38275,38624,38625,","Planning"
"Internal Task","38904","Improve Autoload logging","0","Medium","V-MAX-Engineers","","First Look - MAX Digital","Undecided","MAX Autoload","","04/01/17 11:55 AM","002:FLM","Daniel Hillis","","","0","","0","0","","","","Active (Needs Priority)"
"Internal Defect","38897","Max: CarfaxException  -  ""ReadThroughCache caught an exception""  ","0","High","V-MAX-Engineers","","First Look - MAX Digital","Undecided","Misc","","03/31/17 03:23 PM","002:FLM","Christopher Norton","","","0","","0","0","","","","Active (Ready for Work)"
"Project","38506","30.2 CUSTOMER CASES","0","Planning","V-MAX-PRODUCT","","First Look - MAX Digital","30.2","Misc","","02/01/17 08:04 PM","002:FLM","Joseph Laochaloenvanich","","","0","","0","0","","","34824,35896,38548,38549,","Planning"
"Bug","38876","MAX/DSR: Color shows as 0781","0","High","V-MAX-PRODUCT","","First Look - MAX Digital","Undecided","MAX Ad Descriptions","","03/29/17 04:40 PM","002:FLM","Inna Tulika","","","0","","0","0","","","","Active (Needs Priority)"
"Project","38703","QA Review - Reports BETA","0","Medium","Joseph Laochaloenvanich","","First Look - MAX Digital","31.1","Misc","","03/03/17 06:07 PM","002:FLM","Joseph Laochaloenvanich","","","0","","0","0","","","","Planning"
"Project","38881","DSR - Release (MAX - 31.1)","0","Medium","V-MAX-PRODUCT","","First Look - MAX Digital","31.1","Misc","","03/29/17 07:22 PM","002:FLM","Joseph Laochaloenvanich","","","0","","0","0","","","","Planning"
"Bug","32864","SF:115362, CarFax Needs Action Section not saving after VHR run","5","Low","V-MAX-Engineers","roadmap","First Look - MAX Digital","Customer Cases Backlog","MAX Ad Descriptions","","03/24/15 09:25 PM","002:FLM","Bill Rogalla","115362","","0","","0","0","","","","Active (Needs Research)"
"Internal Task","38854","Stackman: Bucket copy progress indicator","0","Medium","V-MAX-DATA-Engineers","","First Look - MAX Digital","Undecided","Max Analytics","","03/27/17 05:20 PM","002:FLM","Dave Speer","","","0","","0","0","","","","Active (Ready For Work)"
